Campaign,Campaign Daily Budget,Campaign Type,Bid Strategy Type,Networks,EU political ads,Desktop Bid adj.,Mobile Bid adj.,Tablet Bid adj.,Start Date,End Date,Ad Group,Max CPC,Keyword,Criterion Type,Ad Type,Final URL,Headline 1,Headline 2,Headline 3,Description 1,Description 2,Path 1,Path 2,PhoneNumber,VerificationURL,Dynamic Search Ad Description 1,Dynamic Search Ad Description 2,Sitelink Text,Sitelink Description 1,Sitelink Description 2,Sitelink Final URL,Callout Text,Structured Snippet Header,Structured Snippet Values,Price Extension Type,Price Extension Price Qualifier,Price Extension Item Header,Price Extension Item Price,Price Extension Item Final URL,Promotion Target,Promotion Discount Modifier,Promotion Percent Off,App ID,App Store,App Link Text,App Final URL,Image Asset Name,Image Asset URL,Location
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,top airline number near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,24/7 airline number near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,24/7 airline number near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,emergency airline number near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,emergency airline number near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,where to airline number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,top airline number near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,emergency airline number near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,where to airline number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,24/7 contact united airline,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,top contact united airline,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,top contact united airline,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,24/7 contact united airline,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,emergency contact united airline,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,emergency contact united airline,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,emergency contact united airline,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,airline number price near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,24/7 contact united airline,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,top airline number services,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,top airline number services,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,top airline number services,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,same day airline number repair,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,same day airline number repair,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,same day airline number repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,top contact united airline,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline services,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline services,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline services,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,professional contact united airline,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,professional contact united airline,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,professional contact united airline,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,licensed contact united airline,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,licensed contact united airline,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,same day contact united airline,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,licensed contact united airline,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,same day contact united airline,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,same day contact united airline,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline repair,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline repair,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline replacement,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,where to contact united airline,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,where to contact united airline,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline replacement,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,how to contact united airline,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,top contact united airline near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,how to contact united airline,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,top contact united airline near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline replacement,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,what is contact united airline,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,where to contact united airline,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,what is contact united airline,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,top contact united airline near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,24/7 contact united airline near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,24/7 contact united airline near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,how to contact united airline,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,what is contact united airline,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,24/7 contact united airline near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,emergency contact united airline near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,contact united airline price near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,top contact united airline services,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,contact united airline price near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,top delta phone number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,emergency contact united airline near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,top delta phone number,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,top contact united airline services,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,same day contact united airline repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,top delta phone number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,emergency delta phone number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,24/7 delta phone number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,24/7 delta phone number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,24/7 delta phone number,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,emergency delta phone number,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,licensed delta phone number,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,emergency contact united airline near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,emergency delta phone number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,professional delta phone number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,professional delta phone number,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,contact united airline services near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,delta phone number services,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,delta phone number services,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,professional delta phone number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,contact united airline services near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,delta phone number services,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,same day contact united airline repair,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,contact united airline services near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,top contact united airline services,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,same day contact united airline repair,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,contact united airline price near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,what is delta phone number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,licensed delta phone number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,licensed delta phone number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,where to delta phone number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,same day delta phone number,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,same day delta phone number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,where to delta phone number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,where to delta phone number,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,top delta phone number near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,top delta phone number near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,top delta phone number near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number repair,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,24/7 delta phone number near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number repair,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,same day delta phone number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,24/7 delta phone number near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number services near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,emergency delta phone number near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number services near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,how to delta phone number,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,what is delta phone number,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number replacement,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number replacement,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number services near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,how to delta phone number,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number replacement,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,what is delta phone number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,how to delta phone number,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,emergency delta phone number near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,24/7 delta phone number near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,emergency delta phone number near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number price near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number price near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,top delta phone number services,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,delta phone number price near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,same day delta phone number repair,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,same day delta phone number repair,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,top delta phone number services,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,top delta phone number services,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,same day delta phone number repair,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,cheap,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,discount,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,cost,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,reviews,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,job,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,apply,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,information,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,company,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,free,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,best,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,providers,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,office,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,headquater,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,,,brand,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 1,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""contact","""contact United Airl - Open","Urgent ""contact United Airl","""contact United Airl emergency? We're here 24/7! Thefaresworld offers rapid response for","Don't panic! Our emergency ""contact United Airl team is available around the clock. Fast",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 2,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""contact","""contact United Airl - Open","Urgent ""contact United Airl","""contact United Airl emergency? We're here 24/7! Thefaresworld offers rapid response for","Don't panic! Our emergency ""contact United Airl team is available around the clock. Fast",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 3,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""contact","""contact United Airl - Open","Urgent ""contact United Airl","""contact United Airl emergency? We're here 24/7! Thefaresworld offers rapid response for","Don't panic! Our emergency ""contact United Airl team is available around the clock. Fast",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 4,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""contact","""contact United Airl - Open","Urgent ""contact United Airl","""contact United Airl emergency? We're here 24/7! Thefaresworld offers rapid response for","Don't panic! Our emergency ""contact United Airl team is available around the clock. Fast",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""contact","""contact United Airl - Open","Urgent ""contact United Airl","""contact United Airl emergency? We're here 24/7! Thefaresworld offers rapid response for","Don't panic! Our emergency ""contact United Airl team is available around the clock. Fast",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 6,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""contact","""contact United Airl - Open","Urgent ""contact United Airl","""contact United Airl emergency? We're here 24/7! Thefaresworld offers rapid response for","Don't panic! Our emergency ""contact United Airl team is available around the clock. Fast",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 7,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""contact","""contact United Airl - Open","Urgent ""contact United Airl","""contact United Airl emergency? We're here 24/7! Thefaresworld offers rapid response for","Don't panic! Our emergency ""contact United Airl team is available around the clock. Fast",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 8,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""contact","""contact United Airl - Open","Urgent ""contact United Airl","""contact United Airl emergency? We're here 24/7! Thefaresworld offers rapid response for","Don't panic! Our emergency ""contact United Airl team is available around the clock. Fast",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 1,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""{KeyWord:co...","""{KeyWord:contact united ai...","Urgent ""{KeyWord:contact un...","""{KeyWord:contact united airline help} United Airl emergency? We're here 24/7! Thefares...","Don't panic! Our emergency ""{KeyWord:contact united airline help} United Airl team is a...",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 2,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""{KeyWord:co...","""{KeyWord:contact united ai...","Urgent ""{KeyWord:contact un...","""{KeyWord:contact united airline help} United Airl emergency? We're here 24/7! Thefares...","Don't panic! Our emergency ""{KeyWord:contact united airline help} United Airl team is a...",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 3,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""{KeyWord:co...","""{KeyWord:contact united ai...","Urgent ""{KeyWord:contact un...","""{KeyWord:contact united airline help} United Airl emergency? We're here 24/7! Thefares...","Don't panic! Our emergency ""{KeyWord:contact united airline help} United Airl team is a...",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 4,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""{KeyWord:co...","""{KeyWord:contact united ai...","Urgent ""{KeyWord:contact un...","""{KeyWord:contact united airline help} United Airl emergency? We're here 24/7! Thefares...","Don't panic! Our emergency ""{KeyWord:contact united airline help} United Airl team is a...",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251211-2230,,,,,,,,,,,Ad Group 5,,,,Responsive search ad,https://www.thefaresworld.com/,"24/7 Emergency ""{KeyWord:co...","""{KeyWord:contact united ai...","Urgent ""{KeyWord:contact un...","""{KeyWord:contact united airline help} United Airl emergency? We're here 24/7! Thefares...","Don't panic! Our emergency ""{KeyWord:contact united airline help} United Airl team is a...",general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
